text,Label
saya ampe sekarang tidak paham sama motif konflik israel sama palestina yang era sekarang bahkan masih jebak dengan beda antara hizbullah dengan hamas butuh baca yang bener lihat dari sudut,0
diplomasi untuk palestina dan israel bagai harap buah apel yang bisa petik dari pohon belimbing,0
kalau saya opini tentang rusuh di palestina dan israel tetapi dengan pandang yang beda dari khalayak ramai akan hujat orang tidak iya agak akhir ini isu resah iya bund,0
hamas dan israel itu simbiosis mutualisme,0
moga dua negara bisa hidup damai rukun dan damping moga palestina dan israel sama sama dapat merdeka nya karena sesuai dengan uud bahwa merdeka,1
cina mana kaum polo dengkul jiwa zionis yang hamba ke cino dan israel laknat,2
oang orang bodoh di negeri ini sedang goreng tikai palestina dan israel,2
iya makanya pbb mau tengah masalah ini usul solusi yaitu negara situ palestina dan israel tapi fatah mau tapi hamas nolak dan justru hamas mau death to all je,0
ramai banget yang bahas palestina dan israel dan kutuk ada yang bela eh ujung ujung buat donasi nyampe tidak itu donasi,2
iya tolol lah kamu bilang alhamdulillah ketika peluru kendali sanggup hantam israel,2
beri dukung bukan hanya untung pihak tapi kita bagai orang yang percaya akan tuhan,1
konflik palestina israel di akar rumput mungkin bukan bas agama dan ras banyak rakyat yang kata demikian tapi saya percaya dua identitas primordial itu jadi basis besar dalam konflik,0
hamas salah satu sebab konflik palestina dan israel,2
anda itu tinggal di indonesia memang anda tahu masalah palestina dan israel jelas memang anda tahu yang mana benar salah jelas prediksi saya ini hanya jebak unt,0
sementara pimpin hamas nikmat hidup mewah rakyat palestina jadi korban akibat bom hamas dan israel tapi yang tanam selalu masalah agama,0
karena yang butuh dunia adalah opini bahwa palestina merdeka dengan ibukota yerusalem,1
konflik palestina vs israel bukan perang agama di negara kita hal ini jadi isu mana titik didih islam vs yahudi,2
konflik palestina vs israel memang konflik lama yang baru adalah hari hari ini di indonesia ada beberapa orang justru pihak pada israel,0
konflik israel vs palestina itu rebut wilayah semata bukan perang agama tidak ada kait dengan agama israel dukung as,0
perang palestina dan israel ngasi kiamat ora rampung neh pabrik senjata kukot bos biangane sek dadi korban orang sipil sik radong opo,2
konflik palestina masih lanjut karena ada organisasi teror yang ingin kuasa sana dengan jual derita rakyat dan agama islam,2
hamas henti serang dan israel terus bangun mukim ilegal di tanah palestina dan lanjut klaim bagai milik mereka,0
awal sejarah konflik palestina israel adalah saat orang emis gembel yang dingin dan lapar ketuk rumah anda mohon makan dan lindung dan telah anda tolong anda di bunuh,2
palestina vs israel bullshit bisa di nego dengan jalur diplomatik puluh tahun koar diplomatik tetep saja konflik lanjut tetep saja,2
iya memang konflik di palestina itu memang bukan konflik agama memang yang bilang agama siapa palestina juga tidak muslim tetapi di konflik palestina ini ada korban yang agama muslim iya wajar dong,2
israel laku usir dan bunuh hadap rakyat palestina sejak dulu lalu hamas lahir sebgai lawan ketika jadi konflik dan hamas tindak,0
nah arti konflik sampai sekarang itu memang dasar dari serakah israel,2
bau bau aneh cium dari nyata orang liberal celup tentang konflik palestina israel mau bela israel tapi muter muter seperti gansing biar ngak tahu,2
konflik palestina vs israel sangat milu dan kita syukur semua anak bangsa ini hiruk pikuk empat jauh beda dengan tani miskin yang bunuh dengan kepala penggal di sudut negeri,2
halo konflik israel dan palestina itu internal sana sodara bangsa dan tanah air saja lagi duka karena jadi yang poso kok pada diem saya mah save poso saja lah,0
lagi ramai konflik palestina israel dan banyak yang tanya pbb mana bagi yang tarik dengan cerita macam itu dan bagaimana dunia kerja,0
konflik palestina israel itu konflik nasionalisme dan bangsa bukan agama catat bukan agama,0
soal konflik israel palestina kita harus simpati pada rakyat palestina tapi kita juga harus tahu bahwa pimpin hamas,1
semua yang rasa diri bangsa palestina pasti ikut karena roket dan peluru tidak bisa milih makanya ini bukan konflik agama tapi tidak semua orang yahudi profesional israel http,0
ini tidak ada hubung dengan perintah tapi banyak rakyat indonesia profesional dengan palestina karena palestina negara islam mereka itu konflik sudah ribu tahun lalu dan,0
saya pikir skrng kelompok islam moderat ubah pandang konflik israel palestina selesai dengan runding begini lebih sering amp yang sekarang juga jadi clash senjata muncul ketika awal,0
konflik israel palestina adalah konflik sarat penting politik dan ekonomi negara negara besar di kawasan,0
dulu ada yang komen begini israel sama palestina jangan damai dong kalau damai nanti kiamat bitch what the fuck jadi kamu lebih baik milih tidak kiamat banding damai dunia berapa banyak orang bakal mati,2
kalian terlalu sibuk dengan isu konflik palestina israel dan turki sampai kalian lupa bahwa bangsa sendiri yang kalian tinggal saat ini juga sedang konflik,2
ini ibarat kutu dari langit bagi palestina dan israel,2
konflik israel palestina bukan konflik yang mudah jelas dan paham tolong jangan dadak rasa ahli hanya telah baca artikel atau nonton video yang belum tentu benar pula http,1
cebong bipang jelas jelas israel yang ambil tanah palestina baca sejarah palestina dan israel cebong bip,2
turut duka cita untuk konflik palestina dan israel moga palestina dan israel bisa hidup dalam damai dan moga selalu hindar dari segala tikai,1
konflik israel dan palestina kembali memuncah bahkan buah apartemen di kota gaza yang duga bagai kantor pimpin kelompok hamas hancur gempur serang udara israel bagaimana tanggap dunia,0
mereka usaha arah opini publik bahwa palestina dan israel ini bukan masalah agama tapi hanya masalah politik,0
indonesia bagai warga dunia dan anut politik bebas aktif juga harus inisiatif upaya solusi damai yang adil atas konflik israel palestina ini,0
bodoh yang kata konflik palestina dan israel adalah konflik agama,2
lelah semua timeline isi palestina israel dari kiri sampai kanan dan aku tidak bisa apa apa cuma punya rasa syukur bahwa saya tidak hidup di daerah konflik dan hanya bisa doa sepenuh untuk seba,2
jangan mudah bodoh dan provokasi duduk palestina turun arab duduk israel yahudi dan turun arab yang hidup damai palestina ingin kuasa jerusalem di wilyh israel kasus bu,0
kalau masih menyakini konflik agama bukti juga ribu warga yahudi di israel turun jalan gelar aksi solidaritas untuk palestina mereka kecam serang zionis israel hadap ma,0
konflik palestina israel adalah konflik rebut wilayah batas yang dipolitisir jadi konflik antar agama kelompok yang laksana politik identitas dengan isu agama yakin bukan juang untuk ke,0
konflik israel palestina ini cukup ruwet narasi bentuk dua negara adalah hal absurd kenapa salah satu adalah masalah sumber daya alam contoh akses air jadi masalah krusial dan konflik panjang,2
kata perang israel dan palestina pure konflik politik tapi kok realitanya si kubu profesional hamas selalu bawa bawa yakin agama arti konflik agama kan ini,2
betul palestina dan israel sama bandel tidak damai padahal mereka satu turun abrahamik,2
bagaimana jika someday palestina kalah kemudian presiden palestina bilang ngalah saja ayo gabung israel capek cuy musuh beking gede terus palestina hilang dan jadi negara israel yang isin,2
padalan point palestina dan israel bukan hamas semata tapi sistem apartheid israel buat umat islam dan kristen sana tapi orang seperti bgini biasa mana paham apa itu apartheid,0
ketika negara lain raya idul fitri dan masih sibuk dengan covid di palestina dan israel sedang duka dan rencana lalu perang skala penuh lindung hamba yang tidak salah,0
satu satu yang pasti di konflik palestina dan israel adalah tiap warga sipil yang tidak perang hak hidup lebih abu abu dan pelangi,0
beda antara perang rebut wilayah antar negara bangsa dengan terorisme agama yang laku warga sipil untuk guling perintah atau untuk lenyap orang tidak iman hanya oran,0
bahkan tuhan saja sengaja biar konflik israel vs palestina pbb saja tidak sanggup,0
kayak otak kamu deh yang sungsang ngabalin soal palestina vs israel bukan kait masalah garis turun,2
serang israel ke palestina adalah jahat manusia mereka yang dukung israel adalah manusia bangsat,2
ayo coba telaah jadi selalu ulang ada konflik sipil palestina vs militer israel hamas lalu tembak roket ke israel israel balas dengan serang,0
turut saya soal palestina dan israel ini sudah masuk ranah common sense jadi kalau ada yang ngedebat kenapa tidak milih juang yang di sekitar kamu dulu,0
masalah palestina israel saja jadi cebong vs kadrun iya heran,2
oooo yaa hampir lupa negara yang selalu di vonis kafir amp tidak percaya agama sudah duluan buat untuk atur daerah,0
konflik serius israel vs palestina sudah langsung th mengapa dunia olah tutup mata bahkan kes biar terus besar amp panas sebab akar masalah bukan sekadar rebut,0
musuh palestina dan israel iya hamas israel,0
konflik palestina dan israel bakal rembet ke negeri wakanda,2
benar perang palestina vs israel itu kerja koruptor di indonesia supaya kita rakyat fokus ke peperangan bukan ribut,2
curiga sebut jalan dengan galang dana lalu kampanye di media sosial dengan modus bantu manusia untuk bencana alam,2
masuk akal ini yang sama sama kita takut yaitu ada keliru kena palestina dan israel ini apalagi akun sebut sudah berani putus cepat simpul dengan men,0
eksploitasi perang israel vs palestina adalah tindak yang tidak nalar dengan pakai kspi buruh hak serikat sesuai uu nomor namun,1
bosan tidak sih tiap lebaran suguh perang palestina vs israel modus selalu sama bisa tidak sih kalian ngebacanya tidak tarik cerita selalu sama,2
moga perang palestina vs israel lebar semua negara arab,2
lama yang palestina mau israel musnah tidak bakal ada solusi deh kali di mediasi deh kalah perang dua kali dan israel sudah lepas bagi besar wilayah yang menang,0
konflik parah tahun ini israel vs palestina sejarah panjang konflik negara palestina dengan kelompok orang yang nama israel hingga sampai hari kiamat pasal,0
serang israel ke palestina adalah salah hukum internasional dan moralitas dasar dan itu harus segera akhir kami ingin dunia tindak sekarang,1
heran kapan iya indonesia gara bipang dan yahudi pesek kita semua bisa demonstrasi besar kutuk serang jajah zionis israel ke palestina,2
isu palestina dan israel paling hot goreng apalagi partai yang baru lahir goreng terus saudara laki laki,2
pasti tidak karena tidak banyak yang tahu kalau dalang semua musuh palestina dan israel sekarang ini adalah hamas,0
mantap moga tidak ada lagi keras yang jadi antara palestina dan israel dan perlu juga kita ingat teroris dan kkb di negara kita harus tuntas kita juga harap,1
teori macam apa ini yang jelas perang antara palestina dan israel akan terus abadi sampai nanti turun imam mahdi masuk,0
nampak sudah siapa yang munafik antara kaum muslimin dengan ada lawan palestina vs israel ada bagi yang pihak pada zionis ada yang bela matin karena palestina yang kasi itu ya,0
israel dan palestina bukan konflik agama,0
wahai netizen aku palestina dan israel itu adalah konflik agama memang agama tidak bisa konflik tidak kan,0
bangsa palestina dan israel bukan islam dan yahudi jadi jangan bawa agama dalam hal ini bung karno bicara merdeka bangsa palestina semua negara kutuk perang merdeka,0
saya kata palestina itu berontak yang ingin merdeka dan israel tahan negara,2
dari dulu pbb ini tiap ada banyak protes masalah serang israel ke gaza palestina yang korban rakyat sipil pbb bisa kecam doang tapi tidak pernah ada tindak apa ke israel,2
batas mesir palestine rafah telah buka untuk terima warga palestina yang luka akibat bom serang udara israel mesir juga kirim bantu untuk palestina,0
netizen tidak cukup kamu introspeksi tapi juga harus berani ajar itu sejarah palestina dan israel dan yang paling penting adalah jangan buat opini sendiri luar historis yang jadi itu sakit,1
kok serang udara zionis israel biadab tidak minta henti juga bagaimana ini biden,2
moga saja dapat selesai masalah palestina dan israel cipta damai,1
konflik israel dan palestina bukan soal agama isu agama hanya untuk galang dukung politis saja manusia indonesia harus mulai cerdas kena hal ini,1
palestina vs israel hanya allah yang akan selesai tiba saat itu tanda akhir zaman sudah dekat hanya doa moga ketika imam mahdi muncul kita jadi bagi dari pasu,0
hancur di gaza tidak alas kita harus desak gencat senjata segera bunuh orang palestina dan israel harus akhir kita juga harus cermat hampir tahun dalam bantu militer,1
israel adalah bangsa pilih tuhan dan israel bukan perang lawan rakyat palestina,2
